day	month	year	flow			
14	6	1984	2.998
15	6	1984	3.088
16	6	1984	3.086
17	6	1984	3.165
18	6	1984	3.073
19	6	1984	3.109
20	6	1984	3.461
21	6	1984	4.119
22	6	1984	5.29
23	6	1984	6.574
24	6	1984	8.253
25	6	1984	12.87
26	6	1984	14.1
27	6	1984	15.69
28	6	1984	16.92
29	6	1984	16.46
30	6	1984	15.65
1	7	1984	11.7
2	7	1984	10.91
3	7	1984	10.13
4	7	1984	9.11
5	7	1984	8.547
6	7	1984	8.004
7	7	1984	7.653
8	7	1984	7.076
9	7	1984	7.4
10	7	1984	8.441
11	7	1984	8.623
12	7	1984	8.38
13	7	1984	8.14
14	7	1984	7.855
15	7	1984	7.793
16	7	1984	7.827
17	7	1984	7.548
18	7	1984	7.293
19	7	1984	6.959
20	7	1984	7.018
21	7	1984	6.792
22	7	1984	6.555
23	7	1984	6.283
24	7	1984	5.986
25	7	1984	5.715
26	7	1984	5.54
27	7	1984	7.269
28	7	1984	9.304
29	7	1984	9.87
30	7	1984	10.95
31	7	1984	11.1
1	8	1984	10.82
2	8	1984	10.32
3	8	1984	9.305
4	8	1984	8.829
5	8	1984	8.454
6	8	1984	8.375
7	8	1984	8.383
8	8	1984	8.18
9	8	1984	7.813
10	8	1984	7.626
11	8	1984	6.978
12	8	1984	6.62
13	8	1984	6.404
14	8	1984	5.942
15	8	1984	5.663
16	8	1984	5.267
17	8	1984	5.143
18	8	1984	4.993
19	8	1984	4.663
20	8	1984	4.512
21	8	1984	4.299
22	8	1984	3.991
23	8	1984	4.17
24	8	1984	4.179
25	8	1984	3.559
26	8	1984	3.085
27	8	1984	3.068
28	8	1984	2.902
29	8	1984	2.979
30	8	1984	5.883
31	8	1984	11.04
1	9	1984	12.26
2	9	1984	12.69
3	9	1984	12.98
4	9	1984	12.97
5	9	1984	12.66
6	9	1984	12.02
7	9	1984	11.33
8	9	1984	11.5
9	9	1984	17.68
10	9	1984	25.34
11	9	1984	29.91
12	9	1984	29.97
13	9	1984	33.46
14	9	1984	34.87
15	9	1984	33.91
16	9	1984	31.28
17	9	1984	29.14
18	9	1984	28.16
19	9	1984	39.99
20	9	1984	46.36
21	9	1984	44.91
22	9	1984	41.94
23	9	1984	47.61
24	9	1984	56.65
25	9	1984	53.94
26	9	1984	49.01
27	9	1984	44.04
28	9	1984	43.83
29	9	1984	42.24
30	9	1984	44.31
1	10	1984	43.01
2	10	1984	38.39
3	10	1984	33.06
4	10	1984	28.21
5	10	1984	25.26
6	10	1984	24.5
7	10	1984	25.58
8	10	1984	32.38
9	10	1984	36.7
10	10	1984	43.63
11	10	1984	48.74
12	10	1984	49.27
13	10	1984	55.16
14	10	1984	54.47
15	10	1984	49.26
16	10	1984	44.29
17	10	1984	39.59
18	10	1984	43.16
19	10	1984	50.29
20	10	1984	50.37
21	10	1984	51.82
22	10	1984	58.87
23	10	1984	56.21
24	10	1984	52.41
25	10	1984	53.81
26	10	1984	62.18
27	10	1984	59.79
28	10	1984	54.49
29	10	1984	49.8
30	10	1984	48.5
31	10	1984	49.31
1	11	1984	54.6
2	11	1984	52.75
3	11	1984	47.24
4	11	1984	41.8
5	11	1984	36.52
6	11	1984	31.04
7	11	1984	26.51
8	11	1984	24.09
9	11	1984	22.13
10	11	1984	23.66
11	11	1984	22.94
12	11	1984	22.47
13	11	1984	21.44
14	11	1984	19.46
15	11	1984	17.93
16	11	1984	16.7
17	11	1984	15.35
18	11	1984	14.11
19	11	1984	12.98
20	11	1984	12.1
21	11	1984	12.19
22	11	1984	13.68
23	11	1984	15.88
24	11	1984	20.99
25	11	1984	24.66
26	11	1984	27
27	11	1984	49.22
28	11	1984	64.66
29	11	1984	70.15
30	11	1984	67.07
1	12	1984	64.71
2	12	1984	57.75
3	12	1984	50.76
4	12	1984	46.28
5	12	1984	45.7
6	12	1984	46.53
7	12	1984	76.21
8	12	1984	82.3
9	12	1984	91.34
10	12	1984	130.3
11	12	1984	119.7
12	12	1984	101.7
13	12	1984	84.98
14	12	1984	71.35
15	12	1984	60.57
16	12	1984	51.99
17	12	1984	45.76
18	12	1984	40.08
19	12	1984	39.15
20	12	1984	42.83
21	12	1984	47.01
22	12	1984	50.54
23	12	1984	61.35
24	12	1984	70.92
25	12	1984	65.85
26	12	1984	60.51
27	12	1984	53.6
28	12	1984	47.38
29	12	1984	42.34
30	12	1984	38.13
31	12	1984	36.03
1	1	1985	33.41
2	1	1985	28.52
3	1	1985	25.22
4	1	1985	22.86
5	1	1985	20.67
6	1	1985	18.57
7	1	1985	16.95
8	1	1985	15.86
9	1	1985	14.79
10	1	1985	13.78
11	1	1985	12.68
12	1	1985	11.62
13	1	1985	10.65
14	1	1985	9.691
15	1	1985	8.927
16	1	1985	8.242
17	1	1985	7.756
18	1	1985	7.117
19	1	1985	6.711
20	1	1985	6.354
21	1	1985	5.965
22	1	1985	6.028
23	1	1985	6.091
24	1	1985	6.117
25	1	1985	5.718
26	1	1985	5.482
27	1	1985	5.246
28	1	1985	5.222
29	1	1985	8.064
30	1	1985	23.52
31	1	1985	50.7
1	2	1985	57.59
2	2	1985	60.91
3	2	1985	57.43
4	2	1985	54.41
5	2	1985	49.01
6	2	1985	43.91
7	2	1985	37.75
8	2	1985	31.41
9	2	1985	25.65
10	2	1985	22
11	2	1985	19.14
12	2	1985	17.02
13	2	1985	15.03
14	2	1985	13.52
15	2	1985	12.13
16	2	1985	11.11
17	2	1985	10.27
18	2	1985	9.97
19	2	1985	11.25
20	2	1985	12.13
21	2	1985	11.91
22	2	1985	13.61
23	2	1985	28.47
24	2	1985	43.69
25	2	1985	43.32
26	2	1985	39.04
27	2	1985	34.14
28	2	1985	29.67
1	3	1985	25.79
2	3	1985	22.74
3	3	1985	20.27
4	3	1985	18.76
5	3	1985	19.57
6	3	1985	18.62
7	3	1985	17.76
8	3	1985	17.19
9	3	1985	18.79
10	3	1985	24.53
11	3	1985	24.59
12	3	1985	24
13	3	1985	23.86
14	3	1985	23.12
15	3	1985	21.94
16	3	1985	21.3
17	3	1985	20.35
18	3	1985	18.84
19	3	1985	17.36
20	3	1985	16
21	3	1985	14.64
22	3	1985	13.43
23	3	1985	12.95
24	3	1985	12.96
25	3	1985	12.81
26	3	1985	12.29
27	3	1985	12.19
28	3	1985	12.02
29	3	1985	11.65
30	3	1985	11.56
31	3	1985	13.69
1	4	1985	19.39
2	4	1985	27.22
3	4	1985	30.88
4	4	1985	30.64
5	4	1985	28.3
6	4	1985	26.78
7	4	1985	26.1
8	4	1985	24.56
9	4	1985	23.33
10	4	1985	21.75
11	4	1985	19.99
12	4	1985	19.35
13	4	1985	20.18
14	4	1985	23.07
15	4	1985	24.68
16	4	1985	26.26
17	4	1985	25.61
18	4	1985	25.11
19	4	1985	35.23
20	4	1985	43.74
21	4	1985	42.64
22	4	1985	38.7
23	4	1985	33.98
24	4	1985	29.79
25	4	1985	26.42
26	4	1985	24.08
27	4	1985	22.93
28	4	1985	22.7
29	4	1985	22.7
30	4	1985	23.66
1	5	1985	24.9
2	5	1985	24.05
3	5	1985	22.39
4	5	1985	20.49
5	5	1985	18.68
6	5	1985	17.09
7	5	1985	15.59
8	5	1985	14.22
9	5	1985	13.85
10	5	1985	13.72
11	5	1985	13.02
12	5	1985	12.25
13	5	1985	11.43
14	5	1985	10.52
15	5	1985	9.896
16	5	1985	8.961
17	5	1985	8.506
18	5	1985	8.052
19	5	1985	8.062
20	5	1985	8.003
21	5	1985	6.995
22	5	1985	6.644
23	5	1985	6.519
24	5	1985	7.273
25	5	1985	8.792
26	5	1985	12.73
27	5	1985	14.23
28	5	1985	15.45
29	5	1985	16.18
30	5	1985	15.78
31	5	1985	14.9
1	6	1985	13.81
2	6	1985	12.56
3	6	1985	11.56
4	6	1985	10.79
5	6	1985	9.976
6	6	1985	9.291
7	6	1985	8.806
8	6	1985	8.327
9	6	1985	7.749
10	6	1985	7.367
11	6	1985	7.542
12	6	1985	8.059
13	6	1985	8.475
14	6	1985	9.029
15	6	1985	9.073
16	6	1985	8.843
17	6	1985	8.602
18	6	1985	8.14
19	6	1985	8.044
20	6	1985	8.272
21	6	1985	8.514
22	6	1985	7.621
23	6	1985	7.222
24	6	1985	6.852
25	6	1985	6.768
26	6	1985	6.451
27	6	1985	7.279
28	6	1985	8.438
29	6	1985	8.807
30	6	1985	8.731
1	7	1985	8.961
2	7	1985	8.883
3	7	1985	9.476
4	7	1985	9.435
5	7	1985	11.03
6	7	1985	13.7
7	7	1985	14.16
8	7	1985	13.85
9	7	1985	14.89
10	7	1985	24.51
11	7	1985	34.77
12	7	1985	38.34
13	7	1985	36.88
14	7	1985	32.6
15	7	1985	28.6
16	7	1985	25.82
17	7	1985	26.13
18	7	1985	32.83
19	7	1985	38.64
20	7	1985	40.61
21	7	1985	44.32
22	7	1985	40.59
23	7	1985	35.86
24	7	1985	31.15
25	7	1985	26.87
26	7	1985	24.48
27	7	1985	23.19
28	7	1985	21.14
29	7	1985	19.16
30	7	1985	17.15
31	7	1985	15.75
1	8	1985	15.06
2	8	1985	19.8
3	8	1985	28.42
4	8	1985	35.37
5	8	1985	33.13
6	8	1985	34.34
7	8	1985	32.81
8	8	1985	30.87
9	8	1985	27.82
10	8	1985	24.88
11	8	1985	22.6
12	8	1985	21.86
13	8	1985	20.79
14	8	1985	19.7
15	8	1985	18.7
16	8	1985	17.04
17	8	1985	15.86
18	8	1985	14.54
19	8	1985	13.47
20	8	1985	12.54
21	8	1985	12.57
22	8	1985	13.67
23	8	1985	16.43
24	8	1985	37.52
25	8	1985	64.52
26	8	1985	67.83
27	8	1985	75.71
28	8	1985	80.88
29	8	1985	70.72
30	8	1985	65.9
31	8	1985	59.74
1	9	1985	52.81
2	9	1985	47.06
3	9	1985	42.93
4	9	1985	38.97
5	9	1985	34.81
6	9	1985	32.77
7	9	1985	29.48
8	9	1985	26.14
9	9	1985	26.16
10	9	1985	30.87
11	9	1985	29.04
12	9	1985	26.56
13	9	1985	27.65
14	9	1985	37.53
15	9	1985	51.98
16	9	1985	55.21
17	9	1985	54.02
18	9	1985	49.87
19	9	1985	45.28
20	9	1985	45.85
21	9	1985	42.81
22	9	1985	38.42
23	9	1985	34.83
24	9	1985	33.55
25	9	1985	30.58
26	9	1985	28.41
27	9	1985	35.54
28	9	1985	34.95
29	9	1985	31.11
30	9	1985	36.24
1	10	1985	49.83
2	10	1985	52.21
3	10	1985	53
4	10	1985	58.51
5	10	1985	67.8
6	10	1985	66.75
7	10	1985	66.75
8	10	1985	68
9	10	1985	68.04
10	10	1985	66.85
11	10	1985	66.21
12	10	1985	61.38
13	10	1985	53.72
14	10	1985	46.73
15	10	1985	39.81
16	10	1985	33.96
17	10	1985	29.62
18	10	1985	27.11
19	10	1985	24.61
20	10	1985	21.81
21	10	1985	19.16
22	10	1985	16.86
23	10	1985	15.08
24	10	1985	13.48
25	10	1985	12.46
26	10	1985	11.36
27	10	1985	10.4
28	10	1985	9.466
29	10	1985	8.755
30	10	1985	8.087
31	10	1985	7.779
1	11	1985	7.575
2	11	1985	8.424
3	11	1985	9.17
4	11	1985	28.48
5	11	1985	45.06
6	11	1985	48.03
7	11	1985	51.63
8	11	1985	50.51
9	11	1985	51.92
10	11	1985	48.74
11	11	1985	44.92
12	11	1985	41.04
13	11	1985	36.75
14	11	1985	36.94
15	11	1985	41.12
16	11	1985	40.72
17	11	1985	39.07
18	11	1985	36.54
19	11	1985	32.29
20	11	1985	27.71
21	11	1985	24.79
22	11	1985	22.45
23	11	1985	20.21
24	11	1985	18.12
25	11	1985	16.21
26	11	1985	14.89
27	11	1985	13.93
28	11	1985	12.99
29	11	1985	12.08
30	11	1985	12.14
1	12	1985	18.14
2	12	1985	34.51
3	12	1985	54.23
4	12	1985	59.81
5	12	1985	58.6
6	12	1985	53.8
7	12	1985	47.22
8	12	1985	39.87
9	12	1985	33.9
10	12	1985	28.28
11	12	1985	25.37
12	12	1985	26.58
13	12	1985	31.87
14	12	1985	37.33
15	12	1985	49.57
16	12	1985	71.18
17	12	1985	78.06
18	12	1985	77.22
19	12	1985	76.14
20	12	1985	83.36
21	12	1985	90.55
22	12	1985	89.38
23	12	1985	82.01
24	12	1985	69.94
25	12	1985	60.19
26	12	1985	52.9
27	12	1985	46.22
28	12	1985	40.1
29	12	1985	34.55
30	12	1985	29.18
31	12	1985	25.33
1	1	1986	22.9
2	1	1986	22.28
3	1	1986	22.07
4	1	1986	20.46
5	1	1986	18.08
6	1	1986	16.63
7	1	1986	15.42
8	1	1986	13.89
9	1	1986	15.42
10	1	1986	28.73
11	1	1986	33.82
12	1	1986	44.62
13	1	1986	66.57
14	1	1986	81.78
15	1	1986	82.88
16	1	1986	74.38
17	1	1986	68.88
18	1	1986	72.14
19	1	1986	68.02
20	1	1986	80.73
21	1	1986	85.51
22	1	1986	77.67
23	1	1986	73.69
24	1	1986	67.36
25	1	1986	58.8
26	1	1986	52.99
27	1	1986	52.19
28	1	1986	48.17
29	1	1986	42.6
30	1	1986	37.3
31	1	1986	32.46
1	2	1986	27.35
2	2	1986	24.21
3	2	1986	22.07
4	2	1986	19.98
5	2	1986	17.94
6	2	1986	16.31
7	2	1986	14.81
8	2	1986	13.6
9	2	1986	12.56
10	2	1986	11.71
11	2	1986	10.69
12	2	1986	10.11
13	2	1986	9.515
14	2	1986	8.717
15	2	1986	7.94
16	2	1986	7.352
17	2	1986	6.726
18	2	1986	6.329
19	2	1986	6.092
20	2	1986	5.782
21	2	1986	5.61
22	2	1986	5.338
23	2	1986	5.121
24	2	1986	4.907
25	2	1986	4.821
26	2	1986	4.544
27	2	1986	4.324
28	2	1986	4.119
1	3	1986	3.987
2	3	1986	3.918
3	3	1986	4.335
4	3	1986	15.05
5	3	1986	30.72
6	3	1986	35.45
7	3	1986	35.05
8	3	1986	34.26
9	3	1986	36.8
10	3	1986	41.34
11	3	1986	40.05
12	3	1986	37.63
13	3	1986	34.59
14	3	1986	32.2
15	3	1986	32.41
16	3	1986	35.55
17	3	1986	34.91
18	3	1986	32.11
19	3	1986	29.63
20	3	1986	28.71
21	3	1986	38.54
22	3	1986	72.97
23	3	1986	78.54
24	3	1986	70.69
25	3	1986	65.9
26	3	1986	60.85
27	3	1986	61.37
28	3	1986	59.73
29	3	1986	55.89
30	3	1986	50.47
31	3	1986	44.73
1	4	1986	40.22
2	4	1986	36.16
3	4	1986	32.49
4	4	1986	28.78
5	4	1986	25.37
6	4	1986	23.14
7	4	1986	20.97
8	4	1986	18.96
9	4	1986	17.09
10	4	1986	15.83
11	4	1986	15.14
12	4	1986	15.07
13	4	1986	14.73
14	4	1986	14.03
15	4	1986	12.8
16	4	1986	12.12
17	4	1986	11.57
18	4	1986	10.94
19	4	1986	10.68
20	4	1986	10.82
21	4	1986	11.15
22	4	1986	11.28
23	4	1986	11.4
24	4	1986	11.3
25	4	1986	11.25
26	4	1986	11.63
27	4	1986	12.16
28	4	1986	12.63
29	4	1986	13.32
30	4	1986	15.24
1	5	1986	18.07
2	5	1986	17.46
3	5	1986	17
4	5	1986	16.15
5	5	1986	15.18
6	5	1986	14.23
7	5	1986	15.38
8	5	1986	18.16
9	5	1986	20.76
10	5	1986	30.11
11	5	1986	42.57
12	5	1986	43.03
13	5	1986	44.06
14	5	1986	41.3
15	5	1986	38.16
16	5	1986	35.58
17	5	1986	32.13
18	5	1986	36.06
19	5	1986	36.46
20	5	1986	34.62
21	5	1986	36
22	5	1986	40.38
23	5	1986	46.47
24	5	1986	52.98
25	5	1986	57.6
26	5	1986	58.72
27	5	1986	60.97
28	5	1986	59.16
29	5	1986	55.13
30	5	1986	52.19
31	5	1986	48.39
1	6	1986	45.3
2	6	1986	40.45
3	6	1986	36.44
4	6	1986	33.9
5	6	1986	30.69
6	6	1986	26.69
7	6	1986	24.92
8	6	1986	21.98
9	6	1986	22.87
10	6	1986	24.05
11	6	1986	25.04
12	6	1986	24.28
13	6	1986	22.32
14	6	1986	20.41
15	6	1986	18.65
16	6	1986	17.07
17	6	1986	15.67
18	6	1986	14.67
19	6	1986	14.06
20	6	1986	13
21	6	1986	11.63
22	6	1986	10.89
23	6	1986	9.48
24	6	1986	8.99
25	6	1986	8.502
26	6	1986	8.034
27	6	1986	7.597
28	6	1986	7.126
29	6	1986	6.611
30	6	1986	6.099
1	7	1986	5.605
2	7	1986	5.489
3	7	1986	5.334
4	7	1986	5.181
5	7	1986	5.031
6	7	1986	4.885
7	7	1986	4.943
8	7	1986	5.19
9	7	1986	5.445
10	7	1986	5.487
11	7	1986	5.585
12	7	1986	5.338
13	7	1986	5.273
14	7	1986	5.231
15	7	1986	5.028
16	7	1986	5.387
17	7	1986	6.723
18	7	1986	8.641
19	7	1986	9.225
20	7	1986	9.547
21	7	1986	9.556
22	7	1986	10.7
23	7	1986	13.47
24	7	1986	14.55
25	7	1986	17.98
26	7	1986	19.07
27	7	1986	22.5
28	7	1986	22.81
29	7	1986	21.39
30	7	1986	19.7
31	7	1986	19.47
1	8	1986	20
2	8	1986	21.97
3	8	1986	27.43
4	8	1986	27.09
5	8	1986	25.68
6	8	1986	24.07
7	8	1986	22.16
8	8	1986	20.56
9	8	1986	18.85
10	8	1986	17.2
11	8	1986	15.71
12	8	1986	14.48
13	8	1986	13.81
14	8	1986	14.83
15	8	1986	15.1
16	8	1986	16.03
17	8	1986	16.63
18	8	1986	16.48
19	8	1986	15.64
20	8	1986	14.9
21	8	1986	14.02
22	8	1986	12.8
23	8	1986	11.96
24	8	1986	11.26
25	8	1986	10.47
26	8	1986	9.516
27	8	1986	8.868
28	8	1986	8.944
29	8	1986	9.452
30	8	1986	9.871
31	8	1986	10.35
1	9	1986	11.05
2	9	1986	12.35
3	9	1986	12.59
4	9	1986	12.67
5	9	1986	13.03
6	9	1986	12.91
7	9	1986	12.62
8	9	1986	12.59
9	9	1986	12.29
10	9	1986	12.37
11	9	1986	12.19
12	9	1986	11.91
13	9	1986	11.43
14	9	1986	11.66
15	9	1986	13.32
16	9	1986	13.79
17	9	1986	14.07
18	9	1986	13.83
19	9	1986	13.18
20	9	1986	13.02
21	9	1986	14.62
22	9	1986	20.62
23	9	1986	23.88
24	9	1986	23.26
25	9	1986	21.74
26	9	1986	20.36
27	9	1986	19.43
28	9	1986	19.9
29	9	1986	21.85
30	9	1986	21.41
1	10	1986	21.33
2	10	1986	20.92
3	10	1986	19.98
4	10	1986	18.7
5	10	1986	17.37
6	10	1986	16.8
7	10	1986	19.81
8	10	1986	21.63
9	10	1986	21.25
10	10	1986	20.69
11	10	1986	20.5
12	10	1986	19.64
13	10	1986	17.99
14	10	1986	16.42
15	10	1986	15.71
16	10	1986	15.1
17	10	1986	15.41
18	10	1986	16.58
19	10	1986	20.77
20	10	1986	25.35
21	10	1986	30.26
22	10	1986	34.56
23	10	1986	37.18
24	10	1986	37.93
25	10	1986	44.35
26	10	1986	47.36
27	10	1986	50.19
28	10	1986	51.74
29	10	1986	53.76
30	10	1986	76.59
31	10	1986	79.65
1	11	1986	70.82
2	11	1986	61.54
3	11	1986	55.18
4	11	1986	57.34
5	11	1986	87.13
6	11	1986	84.12
7	11	1986	79.98
8	11	1986	76.25
9	11	1986	83.67
10	11	1986	110.7
11	11	1986	108.2
12	11	1986	92.89
13	11	1986	77.43
14	11	1986	67.3
15	11	1986	66.02
16	11	1986	72.57
17	11	1986	70.5
18	11	1986	67.23
19	11	1986	61.59
20	11	1986	59.11
21	11	1986	55.24
22	11	1986	62.85
23	11	1986	81.8
24	11	1986	89.9
25	11	1986	97.88
26	11	1986	95.72
27	11	1986	92.6
28	11	1986	92.17
29	11	1986	86.27
30	11	1986	85.16
1	12	1986	89.59
2	12	1986	96.01
3	12	1986	126.2
4	12	1986	114.6
5	12	1986	105.6
6	12	1986	96.41
7	12	1986	108.8
8	12	1986	101.1
9	12	1986	86.24
10	12	1986	74.43
11	12	1986	71.21
12	12	1986	67.36
13	12	1986	64.62
14	12	1986	57.58
15	12	1986	52.96
16	12	1986	48.23
17	12	1986	54.04
18	12	1986	61.16
19	12	1986	53.28
20	12	1986	50.49
21	12	1986	52.96
22	12	1986	48.66
23	12	1986	45.93
24	12	1986	57.99
25	12	1986	72.42
26	12	1986	65.67
27	12	1986	63.83
28	12	1986	90.18
29	12	1986	96.71
30	12	1986	83.33
31	12	1986	72.07
1	1	1987	61.33
2	1	1987	50.97
3	1	1987	45.2
4	1	1987	54.98
5	1	1987	53.93
6	1	1987	50.1
7	1	1987	43.87
8	1	1987	37.79
9	1	1987	32.08
10	1	1987	28.56
11	1	1987	25.35
12	1	1987	22.25
13	1	1987	19.78
14	1	1987	17.57
15	1	1987	16.02
16	1	1987	14.7
17	1	1987	13.6
18	1	1987	13.27
19	1	1987	15.55
20	1	1987	21.83
21	1	1987	26.16
22	1	1987	27.58
23	1	1987	26.74
24	1	1987	24.94
25	1	1987	23.27
26	1	1987	22.19
27	1	1987	20.57
28	1	1987	19.16
29	1	1987	17.67
30	1	1987	16.11
31	1	1987	14.8
1	2	1987	13.6
2	2	1987	12.68
3	2	1987	12.57
4	2	1987	12.85
5	2	1987	21.3
6	2	1987	36.54
7	2	1987	39.89
8	2	1987	36.89
9	2	1987	32.98
10	2	1987	31.43
11	2	1987	30.98
12	2	1987	29.49
13	2	1987	27.38
14	2	1987	24.95
15	2	1987	22.53
16	2	1987	20.18
17	2	1987	18.27
18	2	1987	17.23
19	2	1987	19.33
20	2	1987	20.49
21	2	1987	19.91
22	2	1987	19.33
23	2	1987	18.71
24	2	1987	17.08
25	2	1987	15.78
26	2	1987	15.34
27	2	1987	15.85
28	2	1987	19.47
1	3	1987	22.96
2	3	1987	26.67
3	3	1987	25.78
4	3	1987	24.07
5	3	1987	23.59
6	3	1987	22.28
7	3	1987	21.75
8	3	1987	18.59
9	3	1987	16.81
10	3	1987	15.12
11	3	1987	13.71
12	3	1987	12.6
13	3	1987	12.06
14	3	1987	11.82
15	3	1987	12.15
16	3	1987	17.58
17	3	1987	28.77
18	3	1987	30.57
19	3	1987	29.35
20	3	1987	28.15
21	3	1987	26.21
22	3	1987	24.34
23	3	1987	22.76
24	3	1987	21.66
25	3	1987	22.13
26	3	1987	24.27
27	3	1987	31.01
28	3	1987	41.41
29	3	1987	40.76
30	3	1987	43.79
31	3	1987	60.06
1	4	1987	58.56
2	4	1987	51.39
3	4	1987	44.49
4	4	1987	39.8
5	4	1987	35.11
6	4	1987	31.25
7	4	1987	28.6
8	4	1987	26.08
9	4	1987	24.03
10	4	1987	22.72
11	4	1987	23.21
12	4	1987	22.71
13	4	1987	24.81
14	4	1987	25.3
15	4	1987	26.04
16	4	1987	24.77
17	4	1987	22.96
18	4	1987	21.25
19	4	1987	19.97
20	4	1987	19.71
21	4	1987	19.35
22	4	1987	18.19
23	4	1987	16.9
24	4	1987	15.78
25	4	1987	14.47
26	4	1987	13.38
27	4	1987	12.38
28	4	1987	11.7
29	4	1987	11.05
30	4	1987	11.33
1	5	1987	13.55
2	5	1987	15.03
3	5	1987	16.56
4	5	1987	17.08
5	5	1987	16.95
6	5	1987	16.49
7	5	1987	15.65
8	5	1987	15.11
9	5	1987	15.82
10	5	1987	18.17
11	5	1987	25.59
12	5	1987	27.06
13	5	1987	27.49
14	5	1987	27.38
15	5	1987	26.02
16	5	1987	24.3
17	5	1987	23.45
18	5	1987	22.45
19	5	1987	21.51
20	5	1987	19.93
21	5	1987	18.3
22	5	1987	16.75
23	5	1987	15.74
24	5	1987	14.56
25	5	1987	13.16
26	5	1987	12.05
27	5	1987	10.98
28	5	1987	9.805
29	5	1987	9.492
30	5	1987	8.965
31	5	1987	9.238
1	6	1987	10.59
2	6	1987	10.97
3	6	1987	10.52
4	6	1987	9.819
5	6	1987	9.431
6	6	1987	8.959
7	6	1987	9.311
8	6	1987	9.849
9	6	1987	10.49
10	6	1987	10.41
11	6	1987	9.911
12	6	1987	9.561
13	6	1987	9.283
14	6	1987	8.974
15	6	1987	8.491
16	6	1987	8.007
17	6	1987	7.569
18	6	1987	7.11
19	6	1987	6.745
20	6	1987	6.457
21	6	1987	6.227
22	6	1987	5.979
23	6	1987	5.986
24	6	1987	6.182
25	6	1987	5.91
26	6	1987	5.895
27	6	1987	5.875
28	6	1987	5.471
29	6	1987	5.622
30	6	1987	7.018
1	7	1987	11.1
2	7	1987	13.62
3	7	1987	14.18
4	7	1987	15.6
5	7	1987	18.01
6	7	1987	20.41
7	7	1987	20.8
8	7	1987	20.93
9	7	1987	19.37
10	7	1987	17.83
11	7	1987	16.74
12	7	1987	16.1
13	7	1987	15.4
14	7	1987	14.2
15	7	1987	13.19
16	7	1987	12.31
17	7	1987	11.89
18	7	1987	12.76
19	7	1987	12.34
20	7	1987	11.46
21	7	1987	10.71
22	7	1987	10.05
23	7	1987	9.436
24	7	1987	8.867
25	7	1987	8.64
26	7	1987	8.391
27	7	1987	9.21
28	7	1987	9.433
29	7	1987	9.924
30	7	1987	10.76
31	7	1987	14.49
1	8	1987	19.89
2	8	1987	21.2
3	8	1987	20.96
4	8	1987	19.91
5	8	1987	18.73
6	8	1987	17.62
7	8	1987	18.03
8	8	1987	18.5
9	8	1987	17.32
10	8	1987	16
11	8	1987	14.72
12	8	1987	14
13	8	1987	13.63
14	8	1987	16.58
15	8	1987	21.38
16	8	1987	23.05
17	8	1987	22.69
18	8	1987	21.17
19	8	1987	19.86
20	8	1987	28.53
21	8	1987	36.2
22	8	1987	33.69
23	8	1987	30.14
24	8	1987	27.45
25	8	1987	24.56
26	8	1987	21.83
27	8	1987	19.65
28	8	1987	18.66
29	8	1987	18.43
30	8	1987	17.39
31	8	1987	16.05
1	9	1987	14.5
2	9	1987	13.48
3	9	1987	12.91
4	9	1987	12.99
5	9	1987	12.96
6	9	1987	13.9
7	9	1987	16.17
8	9	1987	19.47
9	9	1987	22.87
10	9	1987	27.9
11	9	1987	34.94
12	9	1987	48.51
13	9	1987	56.94
14	9	1987	69.69
15	9	1987	64.15
16	9	1987	56.22
17	9	1987	48.51
18	9	1987	43.99
19	9	1987	40.58
20	9	1987	35.74
21	9	1987	39.85
22	9	1987	45.54
23	9	1987	49.18
24	9	1987	61.75
25	9	1987	64.14
26	9	1987	63.63
27	9	1987	56.27
28	9	1987	48.32
29	9	1987	41.01
30	9	1987	34.34
1	10	1987	29.4
2	10	1987	26.33
3	10	1987	23.14
4	10	1987	20.34
5	10	1987	19.73
6	10	1987	21.62
7	10	1987	22.83
8	10	1987	27.92
9	10	1987	28.8
10	10	1987	27.18
11	10	1987	25.33
12	10	1987	23.12
13	10	1987	20.97
14	10	1987	18.99
15	10	1987	17.03
16	10	1987	16.9
17	10	1987	18.63
18	10	1987	18.46
19	10	1987	16.59
20	10	1987	15.24
21	10	1987	14.62
22	10	1987	16.14
23	10	1987	16.3
24	10	1987	16.21
25	10	1987	24.9
26	10	1987	46.52
27	10	1987	45.85
28	10	1987	42.2
29	10	1987	37.33
30	10	1987	32.1
31	10	1987	28.89
1	11	1987	26.34
2	11	1987	23.81
3	11	1987	21.58
4	11	1987	19.53
5	11	1987	17.65
6	11	1987	15.95
7	11	1987	14.44
8	11	1987	13.31
9	11	1987	12.2
10	11	1987	11.75
11	11	1987	13.96
12	11	1987	15.36
13	11	1987	19.74
14	11	1987	26.37
15	11	1987	27.75
16	11	1987	33.02
17	11	1987	41.16
18	11	1987	47.73
19	11	1987	54.77
20	11	1987	57.44
21	11	1987	58.63
22	11	1987	60.1
23	11	1987	62.02
24	11	1987	56.31
25	11	1987	48.72
26	11	1987	41.67
27	11	1987	35.41
28	11	1987	30.68
29	11	1987	28.31
30	11	1987	26.75
1	12	1987	24.3
2	12	1987	21.66
3	12	1987	19.23
4	12	1987	17.17
5	12	1987	15.46
6	12	1987	13.91
7	12	1987	12.79
8	12	1987	11.71
9	12	1987	10.87
